State,Company,City,Number of Workers,Received Date,Effective Date,Layoff/Closure,Temporary/Permanent,Union,Region,County,Industry,Notes
California,Handlery Hotel San Diego,San Diego,114,04/25/2020,04/16/2020,Layoff Temporary,,,,San Diego County,,
California,Folsom Lake Toyota,Folsom,110,04/25/2020,04/14/2020,Layoff Temporary,,,,Sacramento County,,
California,"SLO Brewing Co, LLC",San Luis Obispo,107,04/25/2020,03/31/2020,Layoff Temporary,,,,San Luis Obispo County,,
California,Mercedes Benz of Beverly Hills,Beverly Hills,95,04/25/2020,04/14/2020,Layoff Temporary,,,,Los Angeles County,,
California,Miller Automotive Group dba Group 1 Automotive,Anaheim,79,04/25/2020,04/14/2020,Layoff Temporary,,,,Orange County,,
California,San Diego Yacht Club,San Diego,76,04/25/2020,03/20/2020,Closure Temporary,,,,San Diego County,,
California,"Pac-12 Enterprises, dba Pac-12 Networks",Stanford,70,04/25/2020,03/14/2020,Layoff Temporary,,,,Santa Clara County,,
California,"F21 Op Co, LLC dba Forever 21",Camarillo,70,04/25/2020,03/29/2020,Closure Temporary,,,,Ventura County,,
California,The Salvation Army,San Diego,68,04/25/2020,04/15/2020,Layoff Temporary,,,,San Diego County,,
California,El Cholo Santa Monica,Santa Monica,66,04/25/2020,03/16/2020,Layoff Temporary,,,,Los Angeles County,,
California,"SPS Technologies, LLC dba PB Fasteners",Gardena,66,04/25/2020,04/14/2020,Layoff Temporary,,,,Los Angeles County,,
California,URS Midwest Inc. dba United Road Services,Oxnard,65,04/25/2020,04/15/2020,Layoff Temporary,,,,Ventura County,,
California,SLO Pub LLC,San Luis Obispo,63,04/25/2020,03/31/2020,Closure Temporary,,,,San Luis Obispo County,,
California,"The Salvation Army, a California Corporation",San Francisco,55,04/25/2020,04/15/2020,Layoff Temporary,,,,San Francisco County,,
California,LHM CTO aka Larry H. Miller Toyota Corona,Corona,54,04/25/2020,03/23/2020,Layoff Permanent,,,,Riverside County,,
California,Bright Horizons at Ocean Park,Santa Monica,53,04/25/2020,03/20/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Western Dental Services, Inc.",Oxnard,53,04/25/2020,04/06/2020,Layoff Temporary,,,,Ventura County,,
California,Auxitrol Weston USA,Buena Park,53,04/25/2020,04/13/2020,Layoff Temporary,,,,Orange County,,
California,"The Salvation Arm, a California Corporation",Perris,53,04/25/2020,04/15/2020,Layoff Temporary,,,,Riverside County,,
California,Bright Horizons at Kansas Street,San Francisco,51,04/25/2020,03/20/2020,Layoff Temporary,,,,San Francisco County,,
California,Aura Financial Corporation,San Francisco,48,04/25/2020,04/14/2020,Layoff Temporary,,,,San Francisco County,,
California,"URS Midwest Inc., dba United Road Services",Stockton,47,04/25/2020,04/15/2020,Layoff Temporary,,,,San Joaquin County,,
California,"Ra Sushi Tustin Corp, dba Ra Sushi",Tustin,46,04/25/2020,03/17/2020,Layoff Temporary,,,,Orange County,,
California,"Knighted Ventures, LLC",Ventura,44,04/25/2020,03/14/2020,Layoff Temporary,,,,Ventura County,,
California,Bright Horizons at Bishop Ranch,San Ramon,44,04/25/2020,03/20/2020,Layoff Temporary,,,,Contra Costa County,,
California,"F21 OpCo, LLC dba Forever 21",Santa Rosa,42,04/25/2020,03/29/2020,Closure Temporary,,,,Sonoma County,,
California,IGT,San Bernardino,40,04/25/2020,04/05/2020,Layoff Temporary,,,,San Bernardino County,,
California,IGT Global People Services,San Diego,40,04/25/2020,04/05/2020,Layoff Temporary,,,,San Diego County,,
California,"Western Dental Services, Inc",San Francisco,33,04/25/2020,04/06/2020,Layoff Temporary,,,,San Francisco County,,
California,"ColourPop Cosmetics, LLC",Oxnard,33,04/25/2020,04/13/2020,Layoff Permanent,,,,Ventura County,,
California,"USA Cinema Services, LLC. dba Cinepolis",Thousand Oaks,31,04/25/2020,03/24/2020,Layoff Temporary,,,,Ventura County,,
California,"First Step Staffing/Employment Managment Solutions, LP",Ontario,29,04/25/2020,04/10/2020,Layoff Temporary,,,,San Bernardino County,,
California,"SPS Technologies, LLC dba PB Fasteners",Gardena,25,04/25/2020,04/10/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Beta Beauty, LLC",Oxnard,24,04/25/2020,04/13/2020,Layoff Permanent,,,,Ventura County,,
California,Watsonville Community Hospital,Watsonville,22,04/25/2020,04/21/2020,Layoff Temporary,,,,Santa Cruz County,,
California,Versaform Corp. dba LMI Aerospace,Vista,19,04/25/2020,03/30/2020,Layoff Temporary,,,,San Diego County,,
California,"Hornblower Yachts, LLC",Sacramento,16,04/25/2020,03/18/2020,Layoff Temporary,,,,Sacramento County,,
California,Alamo Rent & National Car Rental,Burbank,12,04/25/2020,04/08/2020,Layoff Temporary,,,,Los Angeles County,,
California,The Spatz Corporation,Oxnard,12,04/25/2020,04/13/2020,Layoff Permanent,,,,Ventura County,,
California,GBS Linens,Hayward,11,04/25/2020,03/31/2020,Layoff Temporary,,,,Alameda County,,
California,Brasseler USA,Ventura,11,04/25/2020,04/13/2020,Layoff Temporary,,,,Ventura County,,
California,Adventist Health Physicians Network,Glendale,8,04/25/2020,04/08/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Visions Treatment Centers, LLC",Thousand Oaks,6,04/25/2020,04/01/2020,Layoff Permanent,,,,Ventura County,,
California,JC Resorts dba Cathedral Canyon Golf Club,Cathedral City,6,04/25/2020,04/08/2020,Layoff Temporary,,,,Riverside County,,
California,"LEGOLAND California LLC, dba LEGOLAND California Resort",Carlsbad,1810,04/24/2020,03/27/2020,Closure Temporary,,,,San Diego County,,
California,Oakley Inc,Foothill Ranch,942,04/24/2020,04/20/2020,Layoff Temporary,,,,Orange County,,
California,SPS Technologies LLC dba Air Industries Company,Garden Grove,534,04/24/2020,04/13/2020,Layoff Temporary,,,,Orange County,,
California,"Areas USA, Inc",Los Angeles,512,04/24/2020,03/19/2020,Layoff Temporary,,,,Los Angeles County,,
California,thyssenkrupp Supply Chain Services,Livermore,421,04/24/2020,03/24/2020,Layoff Temporary,,,,Alameda County,,
California,Bay Area Sports Catering,Oakland,354,04/24/2020,03/17/2020,Layoff Temporary,,,,Alameda County,,
California,Phil's BBQ,San Diego,341,04/24/2020,03/17/2020,Layoff Temporary,,,,San Diego County,,
California,Student Transportation of America-Mission School Transportation,Los Angeles,253,04/24/2020,03/13/2020,Layoff Temporary,,,,Los Angeles County,,
California,Lakeshore Equipment Company d/b/a Lakeshore Learning Materials,Carson,251,04/24/2020,03/31/2020,Layoff Temporary,,,,Los Angeles County,,
California,Panasonic Avionics Corporation,Lake Forest,223,04/24/2020,04/11/2020,Layoff Permanent,,,,Orange County,,
California,Hilton Hotel Employer LLC DBA Hilton Santa Barbara Resort,Santa Barbara,221,04/24/2020,03/20/2020,Layoff Temporary,,,,Santa Barbara County,,
California,Golden Gate National Parks Conservancy,San Francisco,215,04/24/2020,04/24/2020,Closure Unknown at this time,,,,San Francisco County,,
California,"Guitar Center, Inc",Westlake Village,175,04/24/2020,04/06/2020,Layoff Temporary,,,,Ventura County,,
California,Parker Palm Springs LLC,Palm Springs,166,04/24/2020,04/16/2020,Layoff Temporary,,,,Riverside County,,
California,Crestline Hotels & Resorts dba Marriott Fisherman's Wharf,San Francisco,130,04/24/2020,04/04/2020,Layoff Temporary,,,,San Francisco County,,
California,Rolling Hills Country Club,Rolling Hills Estates,126,04/24/2020,04/06/2020,Layoff Temporary,,,,Los Angeles County,,
California,Boot Barn,Irvine,111,04/24/2020,04/11/2020,Layoff Temporary,,,,Orange County,,
California,"U Gym, LLC dba UFC GYM Club",Sunnyvale,110,04/24/2020,03/31/2020,Layoff Temporary,,,,Santa Clara County,,
California,Brilliant General Maintenance,Fremont,110,04/24/2020,04/07/2020,Layoff Temporary,,,,Alameda County,,
California,Aerospace Jet Products,San Diego,110,04/24/2020,04/13/2020,Layoff Temporary,,,,San Diego County,,
California,"Summit Hospitality Corp., dba Luxe Sunset Boulevard Hotel",Los Angeles,104,04/24/2020,04/10/2020,Layoff Temporary,,,,Los Angeles County,,
California,Utility Trailer Manufacturing Company,Rowland Heights,101,04/24/2020,06/09/2020,Layoff Permanent,,,,Los Angeles County,,
California,"Addison Behavioral Resources, Inc.",Camarillo,100,04/24/2020,03/22/2020,Layoff Temporary,,,,Ventura County,,
California,Hoem & Associates Inc.,South San Francisco,98,04/24/2020,03/17/2020,Layoff Temporary,,,,San Mateo County,,
California,"California Family Health, LLC dba California Family Fitness",Sacramento,94,04/24/2020,03/17/2020,Layoff Temporary,,,,Sacramento County,,
California,"TRB, LLC dba Tin Roof Bistro",Manhattan Beach,91,04/24/2020,04/07/2020,Layoff Temporary,,,,Los Angeles County,,
California,Zoox,Foster City,87,04/24/2020,04/13/2020,Layoff Permanent,,,,San Mateo County,,
California,"Cal Cartage Warehousing & Transloading, LLC",Ontario,84,04/24/2020,04/10/2020,Layoff Temporary,,,,San Bernardino County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1117,El Cajon,83,04/24/2020,03/31/2020,Closure Temporary,,,,San Diego County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #745,Compton,82,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,Performance Contracting Inc.,Livermore,81,04/24/2020,03/17/2020,Layoff Temporary,,,,Alameda County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #748,Murrieta,80,04/24/2020,03/31/2020,Closure Temporary,,,,Riverside County,,
California,Tratto Restaurant,San Francisco,80,04/24/2020,03/31/2020,Layoff Temporary,,,,San Francisco County,,
California,Old Fisherman's Grotto,Monterey,78,04/24/2020,03/17/2020,Layoff Temporary,,,,Monterey County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #571,Stockton,77,04/24/2020,03/31/2020,Closure Temporary,,,,San Joaquin County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #756,Corona,76,04/24/2020,03/31/2020,Closure Temporary,,,,Riverside County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1169,National City,76,04/24/2020,03/31/2020,Closure Temporary,,,,San Diego County,,
California,"Best Buy Health, Inc. DBA GreatCall",Carlsbad,75,04/24/2020,04/04/2020,Layoff Temporary,,,,San Diego County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #573,Inglewood,74,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,"MBPO, LLC dba Manhattan Beach Post",Manhattan Beach,74,04/24/2020,04/07/2020,Layoff Temporary,,,,Los Angeles County,,
California,"WeWork Companies, Inc. dba WeWork",San Francisco,74,04/24/2020,04/08/2020,Layoff Permanent,,,,San Francisco County,,
California,Central Valley Auto Transport,Strathmore,74,04/24/2020,04/10/2020,Layoff Temporary,,,,Tulare County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1029,North Hollywood,72,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,"CEBARK, Inc. - El Cholo La Habra",La Habra,71,04/24/2020,03/16/2020,Layoff Temporary,,,,Orange County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1083,Downey,70,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,"Galpin Motors, Inc.",Van Nuys,69,04/24/2020,04/10/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Fitness 19 CA 297, LLC",Murrieta,68,04/24/2020,04/09/2020,Layoff Temporary,,,,Riverside County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1045,Rialto,67,04/24/2020,03/31/2020,Closure Temporary,,,,San Bernardino County,,
California,Bridges Restaurant LP,Danville,65,04/24/2020,03/31/2020,Layoff Temporary,,,,Contra Costa County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #596,Santa Ana,65,04/24/2020,03/31/2020,Closure Temporary,,,,Orange County,,
California,John's Incredible Pizza Company,Victorville,62,04/24/2020,04/03/2020,Layoff Temporary,,,,San Bernardino County,,
California,Bright Horizon Children's Center (dba Launching Pad),Redondo Beach,62,04/24/2020,04/20/2020,Layoff Temporary,,,,Los Angeles County,,
California,Doubletree Employer LLC DBA Doubletree Hotels San Francisco-Airport,Burlingame,61,04/24/2020,03/20/2020,Layoff Temporary,,,,San Mateo County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1176,Hawthorne,61,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1077,Torrance,58,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1136,Indio,58,04/24/2020,03/31/2020,Closure Temporary,,,,Riverside County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1096,Lancaster,57,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,"Arthur J, LLC dba The Arthur J",Manhattan Beach,57,04/24/2020,04/07/2020,Layoff Temporary,,,,Los Angeles County,,
California,Student Transportation of America-Mission School Transportation,Long Beach,56,04/24/2020,03/13/2020,Layoff Temporary,,,,Los Angeles County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #758,Vacaville,55,04/24/2020,03/31/2020,Closure Temporary,,,,Solano County,,
California,"Simmzy's LLC - LB, dba Simmzy's",Long Beach,55,04/24/2020,04/07/2020,Layoff Temporary,,,,Los Angeles County,,
California,Madre! Oaxacan Restaurant and Mezcaleria,Torrance,53,04/24/2020,03/18/2020,Closure Temporary,,,,Los Angeles County,,
California,BRIGHT HORIZONS CHILDRENS CENTERS,Santa Clara,53,04/24/2020,03/19/2020,Layoff Temporary,,,,Santa Clara County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1112,Porter Ranch,53,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1196,La Habra,53,04/24/2020,03/31/2020,Closure Temporary,,,,Orange County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1058,Carson,52,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,"Fitness 19 CA 302, LLC",Temecula,52,04/24/2020,04/09/2020,Layoff Temporary,,,,Riverside County,,
California,Fresno Surgical Hospital,Fresno,52,04/24/2020,04/10/2020,Layoff Temporary,,,,Fresno County,,
California,Compagnon Incorporated,Santa Cruz,51,04/24/2020,03/16/2020,Layoff Temporary,,,,Santa Cruz County,,
California,Bright Horizons Children's Center_Burbank,Glendale,49,04/24/2020,03/18/2020,Layoff Temporary,,,,Los Angeles County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1106,Lakewood,49,04/24/2020,03/31/2020,Closure Temporary,,,,Los Angeles County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #581,Citrus Heights,49,04/24/2020,03/31/2020,Closure Temporary,,,,Sacramento County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1069,Upland,49,04/24/2020,03/31/2020,Closure Temporary,,,,San Bernardino County,,
California,"Harrell Hospitality Group, California, Inc. dba Biltmore Hotel and Suite Santa Clara",Santa Clara,48,04/24/2020,03/26/2020,Layoff Permanent,,,,Santa Clara County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1071,San Leandro,48,04/24/2020,03/31/2020,Closure Temporary,,,,Alameda County,,
California,"Back of the House, Inc",San Jose,47,04/24/2020,03/17/2020,Layoff Temporary,,,,Santa Clara County,,
California,"Fitness 19 CA 278, LLC",Menifee,47,04/24/2020,04/09/2020,Layoff Temporary,,,,Riverside County,,
California,BRIGHT HORIZONS CHILDRENS CENTERS,Sunnyvale,46,04/24/2020,03/19/2020,Layoff Temporary,,,,Santa Clara County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1109,Perris,46,04/24/2020,03/31/2020,Closure Temporary,,,,Riverside County,,
California,"Carter's Retail, Inc",Camarillo,45,04/24/2020,04/02/2020,Layoff Temporary,,,,Ventura County,,
California,Clinica Sierra Vista,Bakersfield,45,04/24/2020,04/03/2020,Layoff Permanent,,,,Kern County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1200,Seal Beach,43,04/24/2020,03/31/2020,Closure Temporary,,,,Orange County,,
California,"See's Candies, Inc.",South San Francisco,43,04/24/2020,04/10/2020,Closure Temporary,,,,San Mateo County,,
California,"DARRON, LLC - Louie's By The Bay",Newport Beach,42,04/24/2020,03/16/2020,Layoff Temporary,,,,Orange County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #741,Gilroy,41,04/24/2020,03/31/2020,Closure Temporary,,,,Santa Clara County,,
California,Alamo Rent A Car & National Car Rental,Ontario,41,04/24/2020,04/08/2020,Layoff Temporary,,,,San Bernardino County,,
California,Singularity Education Group/Singularity University,Santa Clara,41,04/24/2020,04/15/2020,Layoff Permanent,,,,Santa Clara County,,
California,"Harrell Hospitality Group, California, Inc. dba Biltmore Hotel & Suites Santa Clara",Santa Clara,40,04/24/2020,03/26/2020,Layoff Temporary,,,,Santa Clara County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1129,Brea,40,04/24/2020,03/31/2020,Closure Temporary,,,,Orange County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1125,Roseville,40,04/24/2020,03/31/2020,Closure Temporary,,,,Placer County,,
California,Burlington Coat Factory of Texas Inc. dba Burlington #1174,Oceanside,40,04/24/2020,03/31/2020,Closure Temporary,,,,San Diego County,,
California,"Rumble Fitness, LLC",San Francisco,40,04/24/2020,04/02/2020,Layoff Temporary,,,,San Francisco County,,
California,"Simmzy's LLC - HB, dba Simmzy's",Huntington Beach,40,04/24/2020,04/07/2020,Layoff Temporary,,,,Orange County,,
California,"Artisan Vehicle Systems, Inc.",Camarillo,39,04/24/2020,03/24/2020,Closure Temporary,,,,Ventura County,,
California,Heights Christian Schools,Chino Hills,38,04/24/2020,03/20/2020,Layoff Temporary,,,,San Bernardino County,,
California,"Rag & Bone Industries, LLC",Los Angeles,36,04/24/2020,03/14/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Carters Retail, Inc",Cabazon,36,04/24/2020,04/03/2020,Layoff Temporary,,,,Riverside County,,
California,"Simmzy's LLC-MB, dba Simmzy's",Manhattan Beach,36,04/24/2020,04/07/2020,Layoff Temporary,,,,Los Angeles County,,
California,"Carters Retail, Inc.",Livermore,35,04/24/2020,04/03/2020,Layoff Temporary,,,,Alameda County,,
California,Carter's Retail Inc,Gilroy,32,04/24/2020,04/03/2020,Layoff Temporary,,,,Santa Clara County,,
California,"U Gym, LLC",San Diego,31,04/24/2020,03/31/2020,Layoff Temporary,,,,San Diego County,,
California,"U Gym, LLC UFC GYM Club",San Diego,31,04/24/2020,03/31/2020,Layoff Temporary,,,,San Diego County,,
California,"Back of the House, Inc - Geary Mas LLC dba Super Duper",Santa Clara,30,04/24/2020,03/17/2020,Layoff Temporary,,,,Santa Clara County,,
